,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
874,Alt  Treptow,52.49002398128011,13.460456324397322,Asia Snack,52.49079116971657,13.456958965952934,Snack Place
875,Alt  Treptow,52.49002398128011,13.460456324397322,Rossmann,52.49085868491015,13.456793115366926,Drugstore
876,Alt  Treptow,52.49002398128011,13.460456324397322,T.viet,52.49029022056749,13.455825045080122,Vietnamese Restaurant
877,Alt  Treptow,52.49002398128011,13.460456324397322,"Hafenräucherei Treptow ""Löcknitz""",52.49399089608705,13.463444709777832,Seafood Restaurant
878,Alt  Treptow,52.49002398128011,13.460456324397322,Da Gelo,52.49214713766075,13.45830518892306,Italian Restaurant
879,Alt  Treptow,52.49002398128011,13.460456324397322,Fitness am Park,52.49125661202373,13.45736336986708,Gym / Fitness Center
880,Alt  Treptow,52.49002398128011,13.460456324397322,Saturn,52.490684,13.457361,Electronics Store
881,Alt  Treptow,52.49002398128011,13.460456324397322,BackWerk,52.48895,13.453997,Bakery
882,Alt  Treptow,52.49002398128011,13.460456324397322,Café Bäckerei Sesam,52.492883721791095,13.460402277154218,Bakery
883,Alt  Treptow,52.49002398128011,13.460456324397322,H Beermannstraße,52.49084226574793,13.456857204437256,Bus Stop
884,Alt  Treptow,52.49002398128011,13.460456324397322,Asia Palast im Cinestar,52.49210908524852,13.458575886874584,Chinese Restaurant
885,Alt  Treptow,52.49002398128011,13.460456324397322,Café Grenzenlos,52.48897388474576,13.453574180603027,Café
886,Alt  Treptow,52.49002398128011,13.460456324397322,Veracruz,52.49043246165933,13.45621620180846,Mexican Restaurant
887,Alt  Treptow,52.49002398128011,13.460456324397322,Spree Imbiss,52.49331760441568,13.461094576196889,Café
888,Alt  Treptow,52.49002398128011,13.460456324397322,Figurentheater Grashüpfer,52.491325575770965,13.465764037258621,Indie Theater
889,Alt  Treptow,52.49002398128011,13.460456324397322,Gleis 1/3,52.493656486448366,13.461456958572645,Platform
890,Alt  Treptow,52.49002398128011,13.460456324397322,Gleis 2/4,52.493652818798246,13.461577599153822,Platform
891,Alt  Treptow,52.49002398128011,13.460456324397322,Desha Lokanta,52.48906064681687,13.453980707680339,Italian Restaurant
892,Alt  Treptow,52.49002398128011,13.460456324397322,Cuccis,52.494124,13.461523,Sandwich Place
893,Alt  Treptow,52.49002398128011,13.460456324397322,Hafengarten,52.49327291912578,13.465040988707726,Beer Garden
894,Alt  Treptow,52.49002398128011,13.460456324397322,Monsieur Crêpes,52.49347585261836,13.46469725179532,Dessert Shop
895,Alt  Treptow,52.49002398128011,13.460456324397322,Anlegestelle Hafen Treptow,52.4936151555131,13.464644659976843,Pier
896,Alt  Treptow,52.49002398128011,13.460456324397322,H Elsenstraße / Kiefholzstraße,52.4886064774131,13.453548762431852,Bus Stop
897,Plänterwald,52.47960249026972,13.479663571661927,Netto Marken-Discount,52.4792249,13.4812761,Supermarket
898,Plänterwald,52.47960249026972,13.479663571661927,H Köpenicker Landstr. / Dammweg,52.4771932873804,13.479207810564013,Bus Stop
899,Plänterwald,52.47960249026972,13.479663571661927,H S Plänterwald,52.47907638549805,13.474664688110352,Bus Stop
900,Plänterwald,52.47960249026972,13.479663571661927,S Plänterwald,52.47865434801003,13.473208940852519,Light Rail Station
901,Plänterwald,52.47960249026972,13.479663571661927,H Dammweg / Bergaustr.,52.476063,13.475889,Bus Stop
902,Baumschulenweg,52.45705908022553,13.481008220263575,Tucher,52.458369,13.484305,Gastropub
903,Baumschulenweg,52.45705908022553,13.481008220263575,Königsheide / Königsheideweg,52.454647,13.48418,Forest
904,Baumschulenweg,52.45705908022553,13.481008220263575,Späth-Arboretum der Humboldt-Universität,52.4549502506641,13.47498893737793,Botanical Garden
905,Baumschulenweg,52.45705908022553,13.481008220263575,H Sonnenallee / Baumschulenstr.,52.46123754724248,13.479148736144174,Bus Stop
906,Johannisthal,52.44389109837461,13.504290273608163,fosca,52.44478091892592,13.50467366188598,Pub
907,Johannisthal,52.44389109837461,13.504290273608163,Astra Filmpalast,52.44661347332707,13.506915210363738,Movie Theater
908,Johannisthal,52.44389109837461,13.504290273608163,Sushi and Friends,52.44793691597922,13.507331832580006,Sushi Restaurant
909,Johannisthal,52.44389109837461,13.504290273608163,Taverna Odyssee,52.44783247934649,13.507388978728047,Taverna
910,Johannisthal,52.44389109837461,13.504290273608163,Blaue Lagune,52.447195602338134,13.507071505189344,Dessert Shop
911,Johannisthal,52.44389109837461,13.504290273608163,Don Giovanni,52.442538996059604,13.506385038513153,Pizza Place
912,Johannisthal,52.44389109837461,13.504290273608163,Beef Burger,52.44617539120869,13.506295680999756,Burger Joint
913,Johannisthal,52.44389109837461,13.504290273608163,H Lindhorstweg,52.44170136839278,13.500895243735226,Bus Stop
914,Johannisthal,52.44389109837461,13.504290273608163,H Sterndamm / Königsheideweg,52.44684239422583,13.506724834442139,Tram Station
915,Johannisthal,52.44389109837461,13.504290273608163,Sportfreunde Johannisthal,52.44186803055691,13.508711025000057,Soccer Field
916,Johannisthal,52.44389109837461,13.504290273608163,Test,52.44634322,13.50022869,Salon / Barbershop
917,Oberschöneweide,52.46544676006247,13.52726932108527,Volkspark Wuhlheide,52.46839031081682,13.52191686630249,Forest
918,Oberschöneweide,52.46544676006247,13.52726932108527,Modellpark Berlin-Brandenburg,52.46788050014081,13.527603149414062,Theme Park
919,Oberschöneweide,52.46544676006247,13.52726932108527,EDEKA Kottmeierstr.,52.46315708,13.52562974,Supermarket
920,Allende-Viertel,52.44516941916178,13.594506837370583,Lidl,52.4469651,13.5930611,Supermarket
921,Allende-Viertel,52.44516941916178,13.594506837370583,McDonald's,52.44804561656745,13.593006834983479,Fast Food Restaurant
922,Allende-Viertel,52.44516941916178,13.594506837370583,H Salvador-Allende-Straße/ Wendenschloßstraße,52.44660620146165,13.593588148191852,Bus Stop
923,Allende-Viertel,52.44516941916178,13.594506837370583,Sportplatz Wendenschloßstraße,52.44554544547315,13.587231722597236,Soccer Field
924,Kölln. Vorstadt/Spindlersf.,52.44023698819934,13.565835491861188,pentahotel Berlin-Köpenick,52.443894717487595,13.569829693539708,Hotel
925,Kölln. Vorstadt/Spindlersf.,52.44023698819934,13.565835491861188,Best Western Hotel am Schloss Köpenick,52.442621136891574,13.569779774959034,Hotel
926,Kölln. Vorstadt/Spindlersf.,52.44023698819934,13.565835491861188,Lidl,52.43683967955867,13.570505440741272,Supermarket
927,Kölln. Vorstadt/Spindlersf.,52.44023698819934,13.565835491861188,Schlossinsel,52.442046,13.572298,Island
928,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,EDEKA Kitschun,52.56851195,13.51670491,Supermarket
929,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,Lidl,52.56878852461787,13.519377644991431,Supermarket
930,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,REWE,52.5670624,13.528191,Supermarket
931,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,Bistro Can,52.56658818613989,13.519493218406728,Burger Joint
932,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,REWE,52.56506378373242,13.523321601188627,Supermarket
933,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,H Vincent-van-Gogh-Straße,52.56537152037619,13.524196678745353,Bus Stop
934,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,Wartenberger Club,52.56888893449441,13.516779203895465,Gym / Fitness Center
935,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,PENNY,52.564808,13.5239327,Supermarket
936,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,H Welsestraße,52.56919288960506,13.526208400726318,Tram Station
937,Neu-Hohenschönhausen Nord,52.567456469880334,13.520930801414027,Netto Marken-Discount,52.5669419,13.5278633,Supermarket
938,Altglienicke,52.41293678720661,13.540649214672158,Bushaltestelle 260 Wolfmarsteig,52.41359978133606,13.535094868745785,Bus Stop
939,Bohnsdorf,52.398150923169545,13.564228876873083,Depilwax,52.4015694,13.56742,Construction & Landscaping
940,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Home: Coffee & Food,52.4714263969709,13.433527758902985,Coffee Shop
941,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Körnerpark,52.47148940104489,13.437624343426899,Park
942,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Galerie im Körnerpark,52.47110175579688,13.43709678765251,Art Gallery
943,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,ZINS Organic Haircare Salon,52.47210341972789,13.43254955962761,Health & Beauty Service
944,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Ninì e Pettirosso,52.470317,13.43698,Italian Restaurant
945,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,21 gramm,52.472125,13.429091,Breakfast Spot
946,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,BONA Kollektiv,52.4716546113619,13.429121919198035,Café
947,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Berliner Berg,52.47623888133578,13.432739134010728,Beer Bar
948,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Schloss Neuschweinsteiger,52.469093896205045,13.4354137581539,Cocktail Bar
949,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Tante Frizzante,52.4700757384999,13.429869380970676,Ice Cream Shop
950,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Merakli Köfteci,52.471037770421816,13.429444253096332,Turkish Restaurant
951,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Tiba,52.47454632738598,13.440061055810416,Middle Eastern Restaurant
952,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,From Hanoi With Love,52.47136913441411,13.429269521956977,Vietnamese Restaurant
953,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Ilse Eins,52.46876695292819,13.435775914178217,Ice Cream Shop
954,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Café Amalia,52.47006728443229,13.437188112852507,Café
955,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Laika [Kultur Kiez Kneipe],52.46942894642081,13.438148756894316,Bar
956,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Liesl,52.469261242840005,13.431186883098217,Pub
957,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Shaam Restaurant,52.474363806181806,13.440120220184326,Middle Eastern Restaurant
958,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Caglayan Grillhaus,52.47126974548254,13.4293419664755,Middle Eastern Restaurant
959,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Flaschenzug,52.469344343506044,13.437180250106408,Pub
960,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Thomashöhe,52.473747313419736,13.437076700806657,Park
961,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Fincan Kulturcafé,52.46927,13.43249,Pub
962,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,STAR Gemüse-Schawarma & Falafel,52.4703494828974,13.429663296488343,Falafel Restaurant
963,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Falafel2go,52.471698556699714,13.428972377632144,Falafel Restaurant
964,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Ungeheuer Neukölln,52.4690381331751,13.434946875189306,Café
965,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Mutfak,52.474793,13.439851,Breakfast Spot
966,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Balera Weinhandlung,52.47355017754188,13.441579341888428,Wine Shop
967,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Spätkauf 178,52.47174,13.4294,Convenience Store
968,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Balli Imbiss,52.472630072640335,13.428496051089214,Turkish Restaurant
969,Neuköllner Mitte/Zentrum,52.4730180978433,13.434962393381694,Roasters,52.47132384422504,13.429312184717693,Café
970,Köllnische Heide,52.468683782093485,13.463192283191303,Trattoria La Terrazza,52.470555706260356,13.46820742396286,Trattoria/Osteria
971,Köllnische Heide,52.468683782093485,13.463192283191303,EDEKA Center Neukölln,52.47003956206447,13.46210268517639,Supermarket
972,Köllnische Heide,52.468683782093485,13.463192283191303,Rossmann,52.47060290293858,13.461236149108684,Drugstore
973,Köllnische Heide,52.468683782093485,13.463192283191303,Neucölln Carree,52.469868355556564,13.462347681329822,Shopping Mall
974,Köllnische Heide,52.468683782093485,13.463192283191303,Leiser Lagerverkauf,52.46796291016415,13.460455986093592,Shoe Store
975,Köllnische Heide,52.468683782093485,13.463192283191303,İstikbal,52.47088425499685,13.463327354488278,Furniture / Home Store
976,Köllnische Heide,52.468683782093485,13.463192283191303,H Dammweg / Sonnenallee,52.47116005686609,13.464909984440746,Bus Stop
977,Grünau,52.405476672103426,13.595732783163784,Hanffs Ruh,52.40756433054623,13.599078362176876,German Restaurant
978,Altstadt-Kietz,52.4426966436615,13.578216823068683,Biergarten in der Freiheit Fünfzehn,52.444886775651185,13.57736312855065,Beer Garden
979,Altstadt-Kietz,52.4426966436615,13.578216823068683,Café Antoní,52.44481,13.57603,Café
980,Altstadt-Kietz,52.4426966436615,13.578216823068683,Krokodil,52.44085175946797,13.575794425185892,German Restaurant
981,Altstadt-Kietz,52.4426966436615,13.578216823068683,Kikko Grill & Sushi,52.44464318053369,13.57424591334495,Sushi Restaurant
982,Altstadt-Kietz,52.4426966436615,13.578216823068683,Schloss Köpenick,52.443679,13.572549,Palace
983,Altstadt-Kietz,52.4426966436615,13.578216823068683,Freiheit Fünfzehn,52.444887301863304,13.577365421734141,Beer Garden
984,Altstadt-Kietz,52.4426966436615,13.578216823068683,Café Mutter Lustig,52.44398015790186,13.57490674317666,Café
985,Altstadt-Kietz,52.4426966436615,13.578216823068683,Ratskeller Köpenick,52.44558129407464,13.57449759934094,German Restaurant
986,Altstadt-Kietz,52.4426966436615,13.578216823068683,Eisbar Friederici,52.44492207361581,13.574279220023264,Ice Cream Shop
987,Altstadt-Kietz,52.4426966436615,13.578216823068683,Mokkafee,52.44491801008545,13.5755769793644,Café
988,Altstadt-Kietz,52.4426966436615,13.578216823068683,Schlosspark Köpenick,52.44287,13.572872,Park
989,Altstadt-Kietz,52.4426966436615,13.578216823068683,Zur Alten Laterne,52.44514650154421,13.574190615245312,Bar
990,Altstadt-Kietz,52.4426966436615,13.578216823068683,Schlossplatzbrauerei Coepenick,52.44458168509351,13.574419369275315,Brewery
991,Altstadt-Kietz,52.4426966436615,13.578216823068683,Schlossplatz,52.444035,13.575189,Plaza
992,Altstadt-Kietz,52.4426966436615,13.578216823068683,Altstadtcafé Cöpenick,52.44625517732477,13.574837288493715,Café
993,Altstadt-Kietz,52.4426966436615,13.578216823068683,Milchkaffee,52.44608643123333,13.576188897667334,Café
994,Altstadt-Kietz,52.4426966436615,13.578216823068683,Schlosscafé,52.443293,13.573818,Café
995,Altstadt-Kietz,52.4426966436615,13.578216823068683,Luise,52.44593578772007,13.573819616315847,German Restaurant
996,Altstadt-Kietz,52.4426966436615,13.578216823068683,Vero Ristorante,52.44598383982776,13.574881710370088,Italian Restaurant
997,Altstadt-Kietz,52.4426966436615,13.578216823068683,Rathaus Bistro,52.445068,13.574251,Fast Food Restaurant
998,Altstadt-Kietz,52.4426966436615,13.578216823068683,Waschhaus Alt Köpenick,52.44603966065188,13.580177447960414,German Restaurant
999,Köpenick-Süd,52.42646632398329,13.621835902064928,Badebucht Müggelsee,52.42859425960629,13.624420166015625,Beach
1000,Dammvorstadt,52.453537795976814,13.579534391896015,Ajanta,52.4556006306489,13.57699645118271,Indian Restaurant
1001,Dammvorstadt,52.453537795976814,13.579534391896015,SuperFit,52.45779552128846,13.578670667376048,Gym / Fitness Center
1002,Dammvorstadt,52.453537795976814,13.579534391896015,Union-Zeughaus Bahnhofstraße,52.45767977775213,13.57884407043457,Sporting Goods Shop
1003,Dammvorstadt,52.453537795976814,13.579534391896015,Restaurant Sandmann,52.45672854859737,13.58083963394165,German Restaurant
1004,Dammvorstadt,52.453537795976814,13.579534391896015,Burgerbüro Berlin,52.4575663,13.57776452,Burger Joint
1005,Dammvorstadt,52.453537795976814,13.579534391896015,dm-drogerie markt,52.45792007446289,13.579035758972168,Drugstore
1006,Dammvorstadt,52.453537795976814,13.579534391896015,Rossmann,52.45783079211367,13.578304575871874,Drugstore
1007,Dammvorstadt,52.453537795976814,13.579534391896015,H&M,52.45781093789208,13.578031137476502,Clothing Store
1008,Dammvorstadt,52.453537795976814,13.579534391896015,TK Maxx,52.457994076497265,13.578782500574658,Clothing Store
1009,Dammvorstadt,52.453537795976814,13.579534391896015,BackWerk,52.45741168679716,13.578547290027927,Bakery
1010,Dammvorstadt,52.453537795976814,13.579534391896015,Back & Snack,52.4552223379957,13.576619670001476,Bakery
1011,Dammvorstadt,52.453537795976814,13.579534391896015,Café Coé,52.4524396410632,13.574931233276647,Café
1012,Dammvorstadt,52.453537795976814,13.579534391896015,Saturn,52.457934742899354,13.579935729503632,Electronics Store
1013,Dammvorstadt,52.453537795976814,13.579534391896015,REWE City,52.457652,13.578826,Supermarket
1014,Dammvorstadt,52.453537795976814,13.579534391896015,Alte Spree,52.44939260674557,13.580389022827148,River
1015,Dammvorstadt,52.453537795976814,13.579534391896015,Anlegestelle Lindenstraße,52.45100021362305,13.573729515075684,Boat or Ferry
1016,Reuterstraße,52.48762110939655,13.433652178366323,Nathanja & Heinrich,52.48734695430943,13.436778927769645,Bar
1017,Reuterstraße,52.48762110939655,13.433652178366323,Vin Aqua Vin,52.48781118552866,13.430537516324165,Wine Shop
1018,Reuterstraße,52.48762110939655,13.433652178366323,Beuster Bar,52.48607509078735,13.43533254583918,Cocktail Bar
1019,Reuterstraße,52.48762110939655,13.433652178366323,two and two,52.48671275741426,13.430849898498758,Coffee Shop
1020,Reuterstraße,52.48762110939655,13.433652178366323,Croissanterie,52.48705720273476,13.43113812508318,Bakery
1021,Reuterstraße,52.48762110939655,13.433652178366323,ÆTHER:bar,52.487127371108414,13.431088841056582,Cocktail Bar
1022,Reuterstraße,52.48762110939655,13.433652178366323,Dots,52.486378631227396,13.434567644415887,Coffee Shop
1023,Reuterstraße,52.48762110939655,13.433652178366323,Al Andalos,52.48573516197659,13.431296437630069,Falafel Restaurant
1024,Reuterstraße,52.48762110939655,13.433652178366323,SilverFuture,52.48797319037544,13.430043463863086,Gay Bar
1025,Reuterstraße,52.48762110939655,13.433652178366323,Café Espera,52.48603163119862,13.430606561820138,Coffee Shop
1026,Reuterstraße,52.48762110939655,13.433652178366323,Kaduka,52.488115,13.430048,Bar
1027,Reuterstraße,52.48762110939655,13.433652178366323,Silo Coffee,52.490018,13.433863,Coffee Shop
1028,Reuterstraße,52.48762110939655,13.433652178366323,Berlin Burger International,52.486519,13.430731,Burger Joint
1029,Reuterstraße,52.48762110939655,13.433652178366323,Föllerei,52.48757148381002,13.437315756069628,German Restaurant
1030,Reuterstraße,52.48762110939655,13.433652178366323,Barettino,52.487862271811025,13.429088563777132,Coffee Shop
1031,Reuterstraße,52.48762110939655,13.433652178366323,CAMON Coffee,52.486457277525204,13.429397444207641,Coffee Shop
1032,Reuterstraße,52.48762110939655,13.433652178366323,Azzam,52.484956,13.432942,Middle Eastern Restaurant
1033,Reuterstraße,52.48762110939655,13.433652178366323,Style Stallone,52.48805926371022,13.428806662559508,Sandwich Place
1034,Reuterstraße,52.48762110939655,13.433652178366323,Vater,52.48677036855618,13.428812221937408,Bar
1035,Reuterstraße,52.48762110939655,13.433652178366323,Repeater,52.48905043101504,13.433035943741507,Thrift / Vintage Store
1036,Reuterstraße,52.48762110939655,13.433652178366323,Sadhu 2,52.48770432,13.43133189,Pakistani Restaurant
1037,Reuterstraße,52.48762110939655,13.433652178366323,Sahara Imbiss,52.488362375223325,13.42875975681633,African Restaurant
1038,Reuterstraße,52.48762110939655,13.433652178366323,RISA Chicken,52.48657938263443,13.428894327314888,Fried Chicken Joint
1039,Reuterstraße,52.48762110939655,13.433652178366323,yellow yoga,52.48447682334571,13.435133571392273,Yoga Studio
1040,Reuterstraße,52.48762110939655,13.433652178366323,SoulCat,52.48792468513237,13.432005770231948,Bar
1041,Reuterstraße,52.48762110939655,13.433652178366323,TiER,52.48495340000144,13.437549744594374,Cocktail Bar
1042,Reuterstraße,52.48762110939655,13.433652178366323,Knödelwirtschaft,52.48666049381024,13.439688860563892,Dumpling Restaurant
1043,Reuterstraße,52.48762110939655,13.433652178366323,Roamers,52.48543195769766,13.429414431378694,Coffee Shop
1044,Reuterstraße,52.48762110939655,13.433652178366323,Nudelbude,52.484264420812124,13.432944575923711,Italian Restaurant
1045,Reuterstraße,52.48762110939655,13.433652178366323,City Chicken Breakfast,52.485263,13.434449,Lebanese Restaurant
1046,Köpenick-Nord,52.467995788129095,13.584517002505484,Edeka Brehm,52.46598037557546,13.584728018512033,Supermarket
1047,Köpenick-Nord,52.467995788129095,13.584517002505484,Eicheneck,52.46922949768469,13.587949969918675,German Restaurant
1048,Köpenick-Nord,52.467995788129095,13.584517002505484,Spree-Liebe Hochzeitsfotografie,52.4672922497156,13.59058141708374,Photography Studio
1049,Köpenick-Nord,52.467995788129095,13.584517002505484,H Mahlsdorfer Straße / Gehsener Straße,52.463637349820026,13.583665825610424,Tram Station
1050,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,dm-drogerie markt,52.564153,13.505678,Drugstore
1051,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,MediaMarkt,52.56451462506858,13.506333231925964,Electronics Store
1052,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Lidl,52.56160107332167,13.501569986869981,Supermarket
1053,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Rossmann,52.5646294117027,13.5061997901089,Drugstore
1054,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,REWE,52.564152,13.505678,Supermarket
1055,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Linden-Center,52.56451972015678,13.506209850311278,Shopping Mall
1056,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,CineMotion,52.566200455547055,13.50893497467041,Movie Theater
1057,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Schwimmhalle Zingster Straße,52.56628150293816,13.501365438603353,Pool
1058,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Burger King,52.56419505995494,13.505244255065918,Fast Food Restaurant
1059,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,NORDSEE,52.56478441226398,13.506087511463,Seafood Restaurant
1060,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Galeria Karstadt Kaufhof,52.563788969797635,13.505319356918335,Department Store
1061,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,Thalia,52.5634,13.5051,Bookstore
1062,Neu-Hohenschönhausen Süd,52.56604661875352,13.502436697551977,H Prerower Platz,52.563001952615885,13.504980825900818,Tram Station
1063,Friedrichshagen,52.45794010052978,13.637730863400058,FSV Friedrichshagen,52.45603200710355,13.638274083048602,Soccer Field
1064,Friedrichshagen,52.45794010052978,13.637730863400058,Spielplatz im Goldmannpark,52.455545,13.632402,Playground
1065,Rahnsdorf/Hessenwinkel,52.444149465896196,13.702951098809084,Am Schonungsberg,52.44071912822279,13.700204009772374,Ski Area
1066,Fennpfuhl,52.529220419512875,13.472819208015,Plötners Café,52.52918481002098,13.47068268269635,Café
1067,Fennpfuhl,52.529220419512875,13.472819208015,Fennpfuhl-Park,52.528741990878515,13.475414233003196,Park
1068,Fennpfuhl,52.529220419512875,13.472819208015,Rossmann,52.528746755107,13.470687026688248,Drugstore
1069,Fennpfuhl,52.529220419512875,13.472819208015,Schwimmhalle Anton-Saefkow-Platz,52.53115028150022,13.471510434388977,Pool
1070,Fennpfuhl,52.529220419512875,13.472819208015,REWE,52.52867261799575,13.470486868588068,Supermarket
1071,Fennpfuhl,52.529220419512875,13.472819208015,Anton-Saefkow-Platz,52.52866026402762,13.472749785303602,Plaza
1072,Fennpfuhl,52.529220419512875,13.472819208015,TEDi,52.528811209470206,13.47182009325411,Construction & Landscaping
1073,Fennpfuhl,52.529220419512875,13.472819208015,Lovely Sushi,52.529994665670216,13.474109172821045,Sushi Restaurant
1074,Fennpfuhl,52.529220419512875,13.472819208015,Restaurant Marco Polo Due,52.52996721099281,13.471591541323646,Italian Restaurant
1075,Fennpfuhl,52.529220419512875,13.472819208015,Beach Zone,52.53058322130006,13.476754147027126,Volleyball Court
1076,Fennpfuhl,52.529220419512875,13.472819208015,Woolworth,52.52728384,13.47836966,Department Store
1077,Fennpfuhl,52.529220419512875,13.472819208015,Packstation 211,52.527463816343335,13.47877990532042,Shipping Store
1078,Fennpfuhl,52.529220419512875,13.472819208015,City Point Center,52.52701757990373,13.479047864299211,Department Store
1079,Marzahn-Süd,52.531093863121875,13.546724353652115,Lidl,52.53183624322365,13.548824835597316,Supermarket
1080,Marzahn-Süd,52.531093863121875,13.546724353652115,"Schwimmhalle am Helene-Weigel-Platz ""Helmut Behrendt""",52.52817611880311,13.541307901546677,Pool
1081,Marzahn-Süd,52.531093863121875,13.546724353652115,H Boschpoler Straße,52.52753400474496,13.54869140243606,Tram Station
1082,Marzahn-Süd,52.531093863121875,13.546724353652115,Vegas Cocktailbar,52.53425668510322,13.551284798268279,Cocktail Bar
1083,Friedrichsfelde Süd,52.49777790500963,13.511222637342787,REWE,52.49966833004774,13.507872929162772,Supermarket
1084,Friedrichsfelde Süd,52.49777790500963,13.511222637342787,"Bus Sewanstr./Dolgenseestr. [296,396,N50]",52.49631963094566,13.509820617556842,Bus Stop
1085,Friedrichsfelde Süd,52.49777790500963,13.511222637342787,H Balatonstraße,52.49887017445894,13.508033752441406,Bus Stop
1086,Friedrichsfelde Süd,52.49777790500963,13.511222637342787,PENNY,52.499747407910476,13.507807989485741,Supermarket
1087,Friedrichsfelde Süd,52.49777790500963,13.511222637342787,Fressnapf,52.49936747,13.50718455,Pet Store
1088,Friedrichsfelde Süd,52.49777790500963,13.511222637342787,Märkische Aue,52.500809978081286,13.514213562011719,Beer Garden
1089,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,Lidl,52.55012862797649,13.514535427093506,Supermarket
1090,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,Abc Fussball,52.550027508153114,13.513033390045166,Soccer Field
1091,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,Star Tankstelle,52.55154009122367,13.513411068456808,Gas Station
1092,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,H Gehrenseestraße,52.55095127973694,13.509522745154612,Tram Station
1093,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,Fussball ABC Kunstrasenhalle,52.5499423226577,13.512902788912287,Soccer Field
1094,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,Schloss Hohenschönhausen,52.54904239316665,13.50570559501648,History Museum
1095,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,H Anna-Ebermann-Straße,52.554829935247916,13.512285709635822,Tram Station
1096,Alt-Hohenschönhausen Nord,52.55085828630405,13.510874775131507,H Alt-Hohenschönhausen,52.548866789539105,13.504637168408616,Tram Station
1097,Alt-Hohenschönhausen Süd,52.54113100392269,13.491397387754132,Silverado,52.543058,13.49018,Steakhouse
1098,Alt-Hohenschönhausen Süd,52.54113100392269,13.491397387754132,REWE,52.543783,13.4907963,Supermarket
1099,Alt-Hohenschönhausen Süd,52.54113100392269,13.491397387754132,Pietschmanns,52.543871807884834,13.492391109466553,German Restaurant
