id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,Neighbourhood,property_type,room_type,accommodates,bathrooms,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,summary_length,description_length,neighborhood_overview_length,host_verifications_count,FB_verification,email_verification,phone_verification,host_days_active,shower_necessities,tv,smoke_detector,pets_allowed,child_friendly,coffee_machine,kitchen_basics,white_goods,elevator,fire_protection,parking,host_greeting,long_term_stays,smoking_allowed,nature_and_views,bedroom_necessities,time_since_first_review,time_since_last_review,occupancy_last_year,Bakery,Bar,Cafe,Restaurant,Supermarket,price,LTV,LTV_potential
22991056,unknown,unknown,0.0,1,1.0,Rixdorf,Apartment,Entire home/apt,5,1.0,Real Bed,100,20,2,8,5,21,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,361,1000,464,3,0,1,1,2084,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,2,3,7,8,1,60.0,60.0,High
10122824,unknown,unknown,0.0,1,0.0,Neuköllner Mitte/Zentrum,Apartment,Entire home/apt,3,1.0,Real Bed,0,0,3,5,1,1125,1,0-79/100,10/10,10/10,10/10,0-8/10,0-8/10,0-8/10,0,flexible,1,92,92,0,2,0,1,1,1378,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,6,5,9,0,60.0,60.0,High
3568512,unknown,unknown,0.0,1,1.0,Frankfurter Allee Nord,Apartment,Entire home/apt,6,1.0,Real Bed,0,35,4,10,6,1125,9,80-94/100,9/10,0-8/10,9/10,0-8/10,10/10,9/10,0,strict_14_with_grace_period,1,169,169,90,4,0,1,1,1836,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,0,5,2,11,0,60.0,60.0,High
19002695,unknown,unknown,0.0,1,0.0,Reuterstraße,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,2,10,3,8,4,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,475,475,0,3,1,1,1,2261,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,1,9,5,8,0,60.0,60.0,High
26491133,unknown,unknown,0.0,1,1.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,0,0,1,0,5,28,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,485,485,0,4,0,1,1,1936,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6-12 months,6-12 months,1.0,2,3,7,8,1,60.0,60.0,High
21467449,unknown,unknown,0.0,1,0.0,Rixdorf,Apartment,Private room,2,1.0,Real Bed,500,10,1,10,2,1125,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1,419,1000,123,2,0,1,1,639,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1-2 years,1+ year,1.0,2,3,7,8,1,60.0,60.0,High
19678317,unknown,unknown,0.0,1,1.0,Rixdorf,Other,Entire home/apt,2,1.0,Real Bed,200,24,1,0,6,1125,3,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,335,1000,690,6,1,1,1,2609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,6-12 months,0.9150684931506852,2,3,7,8,1,66.0,60.39452054794522,High
19756619,within an hour,100%,0.0,1,0.0,Helmholtzplatz,Apartment,Entire home/apt,2,1.0,Real Bed,0,15,1,5,3,14,22,80-94/100,9/10,10/10,9/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,448,1000,535,3,1,1,1,1081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1-2 years,2-6 months,0.9835616438356164,1,3,5,8,0,61.5,60.48904109589041,High
9107099,within an hour,100%,0.0,1,1.0,Rixdorf,Apartment,Entire home/apt,3,1.0,Real Bed,0,28,2,20,3,30,20,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,1,483,1000,0,5,1,1,1,2519,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2-3 years,6-12 months,0.9315068493150684,2,3,7,8,1,65.0,60.54794520547945,High
16611044,within a day,50-89%,0.0,1,0.0,Helmholtzplatz,Apartment,Private room,2,1.0,Real Bed,0,40,1,20,2,1125,5,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,moderate,1,317,394,0,2,0,1,1,929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1-2 years,6-12 months,0.7589041095890411,1,3,5,8,0,80.0,60.71232876712329,High
21193842,unknown,unknown,0.0,2,0.0,Rixdorf,Apartment,Entire home/apt,2,1.0,Real Bed,600,50,1,0,3,1125,19,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,0,strict_14_with_grace_period,2,459,459,0,8,1,1,1,1418,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1-2 years,2-6 months,0.6136986301369862,2,3,7,8,1,99.0,60.75616438356164,High
3686192,within a day,100%,0.0,1,1.0,Weißensee,Other,Entire home/apt,4,1.0,Real Bed,250,25,2,25,2,1125,17,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1,246,400,0,4,0,1,1,1824,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2-3 years,1+ year,0.7890410958904109,2,0,1,7,1,77.0,60.75616438356164,High
24986285,unknown,unknown,0.0,3,0.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,6,1.0,Real Bed,150,40,2,24,3,1125,2,95-100/100,10/10,10/10,10/10,0-8/10,10/10,9/10,0,strict_14_with_grace_period,3,223,223,0,7,0,1,1,669,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.5068493150684932,1,6,4,5,0,120.0,60.82191780821918,High
273076,within an hour,100%,0.0,3,0.0,Wedding Zentrum,Apartment,Entire home/apt,4,1.0,Real Bed,200,30,2,12,4,365,6,80-94/100,9/10,9/10,10/10,10/10,9/10,0-8/10,0,moderate,2,249,1000,308,2,0,1,1,2799,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4+ years,6-12 months,1.0,1,6,3,7,2,61.0,61.0,High
4626449,unknown,unknown,1.0,2,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,4,1.0,Real Bed,100,20,2,15,2,1125,19,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,2,133,1000,306,2,0,1,1,1704,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4+ years,1+ year,1.0,1,5,8,8,2,61.0,61.0,High
13228555,unknown,unknown,0.0,1,1.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,2,1.5,Real Bed,876,53,2,16,12,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,455,1000,360,4,0,1,1,1414,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,1,6,4,5,0,61.0,61.0,High
3830494,unknown,unknown,0.0,1,0.0,Frankfurter Allee Süd FK,Apartment,Private room,2,1.0,Real Bed,600,15,1,30,3,1125,11,80-94/100,9/10,0-8/10,9/10,9/10,9/10,0-8/10,0,moderate,1,281,593,198,4,0,0,1,1807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,0.7671232876712328,1,6,4,5,0,80.0,61.36986301369863,High
14448048,unknown,unknown,0.0,1,0.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,3,1.0,Real Bed,150,50,2,15,5,14,1,95-100/100,10/10,10/10,0-8/10,10/10,10/10,10/10,0,moderate,1,474,474,0,2,0,1,1,2140,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,0.8191780821917808,0,5,2,7,0,75.0,61.438356164383556,High
26392594,unknown,unknown,0.0,1,0.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,4,1.0,Real Bed,750,40,4,10,2,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,497,1000,300,1,0,1,1,453,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0-6 months,2-6 months,0.9945205479452056,1,6,4,5,0,62.0,61.660273972602745,High
4679124,within an hour,100%,0.0,3,0.0,Wedding Zentrum,Apartment,Entire home/apt,4,1.0,Real Bed,250,15,2,15,3,1125,14,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,3,224,1000,207,2,0,1,1,2547,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,0.9068493150684932,1,6,3,7,2,68.0,61.66575342465754,High
27752857,within an hour,100%,0.0,2,1.0,Schöneberg-Nord,Apartment,Entire home/apt,5,1.0,Real Bed,300,50,2,25,8,32,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,2,302,1000,395,5,1,1,1,1152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0-6 months,2-6 months,0.9506849315068492,1,4,5,11,0,65.0,61.7945205479452,High
25413850,within an hour,100%,1.0,1,0.0,Rixdorf,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,3,1124,19,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,strict_14_with_grace_period,1,510,1000,198,2,0,1,1,551,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.9506849315068492,2,3,7,8,1,65.0,61.7945205479452,High
27867799,unknown,unknown,0.0,9,0.0,Schöneberg-Nord,Apartment,Entire home/apt,4,1.0,Real Bed,0,40,2,10,1,1125,7,80-94/100,9/10,10/10,9/10,10/10,10/10,0-8/10,1,moderate,9,359,1000,131,4,0,1,1,337,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6-12 months,2-6 months,0.9260273972602739,1,4,5,11,0,66.8888888888889,61.940943683409444,High
15249831,within a day,100%,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Private room,5,1.0,Real Bed,500,50,1,0,5,65,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,492,1000,264,5,0,1,1,1034,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,6-12 months,0.4767123287671233,0,6,4,12,0,130.0,61.97260273972603,High
12575158,within a day,100%,0.0,11,0.0,Schöneberg-Nord,Apartment,Entire home/apt,6,1.0,Real Bed,350,95,1,20,3,1125,4,0-79/100,9/10,9/10,9/10,9/10,10/10,0-8/10,0,strict_14_with_grace_period,11,205,639,0,2,0,1,1,1217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2-3 years,1+ year,0.3178082191780822,1,4,5,11,0,195.0,61.972602739726035,High
14010816,unknown,unknown,0.0,1,0.0,Moabit Ost,Apartment,Entire home/apt,5,1.0,Real Bed,150,20,1,0,4,14,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,483,483,0,2,0,1,1,1102,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,0,4,10,0,62.0,62.0,High
13412468,unknown,unknown,0.0,1,1.0,Reuterstraße,Apartment,Entire home/apt,4,1.0,Real Bed,100,40,2,20,3,17,4,95-100/100,10/10,9/10,9/10,10/10,10/10,10/10,1,moderate,1,347,1000,360,5,1,1,1,1462,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2-3 years,6-12 months,1.0,1,9,5,8,0,62.0,62.0,High
7784209,within a day,100%,0.0,1,0.0,Prenzlauer Berg Süd,Apartment,Private room,4,1.0,Real Bed,300,50,4,30,2,1125,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,237,1000,0,2,0,1,1,1442,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2-3 years,1+ year,0.4136986301369863,1,7,1,8,0,150.0,62.05479452054795,High
14415817,within an hour,100%,0.0,2,0.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,4,1.0,Real Bed,0,60,2,40,3,1125,57,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,1,moderate,2,472,472,0,3,0,0,1,2195,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2-3 years,2-6 months,0.8191780821917808,1,6,4,5,0,76.0,62.25753424657534,High
27865027,within an hour,100%,0.0,1,0.0,Rixdorf,Apartment,Private room,3,1.0,Real Bed,0,0,2,30,1,1125,5,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,1,flexible,1,498,1000,268,1,0,1,1,336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.9205479452054794,2,3,7,8,1,68.0,62.5972602739726,High
26764105,within a few hours,100%,0.0,1,0.0,Neuköllner Mitte/Zentrum,Apartment,Entire home/apt,3,1.0,Real Bed,400,30,2,10,3,40,10,80-94/100,9/10,9/10,10/10,9/10,9/10,0-8/10,0,moderate,1,265,1000,0,1,0,1,1,376,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.9643835616438357,0,6,5,9,0,65.0,62.68493150684932,High
24368889,unknown,unknown,1.0,1,0.0,Moabit Ost,Apartment,Entire home/apt,4,1.0,Real Bed,250,30,2,15,10,1124,17,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,moderate,1,300,1000,401,1,0,1,1,465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.9643835616438357,0,0,4,10,0,65.0,62.68493150684932,High
28596982,within an hour,100%,0.0,1,0.0,Reuterstraße,Apartment,Private room,4,1.0,Real Bed,300,35,2,10,2,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,490,1000,932,1,0,1,1,307,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6-12 months,6-12 months,0.7205479452054795,1,9,5,8,0,87.0,62.68767123287672,High
28087551,unknown,unknown,0.0,1,0.0,Düsseldorfer Straße,Apartment,Entire home/apt,4,1.0,Real Bed,0,50,2,0,2,14,3,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,flexible,1,357,1000,0,1,0,1,1,327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,2-6 months,0.5232876712328767,2,1,0,15,1,120.0,62.7945205479452,High
27537909,within a day,50-89%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,3,1.0,Real Bed,0,0,1,0,2,14,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,359,359,0,3,1,1,1,2908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.6986301369863014,1,5,8,8,2,90.0,62.87671232876713,High
20376755,within an hour,100%,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,2,1.0,Real Bed,300,40,1,15,7,1125,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,274,537,88,2,0,1,1,710,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1-2 years,6-12 months,0.9123287671232876,0,6,4,12,0,69.0,62.95068493150684,High
24915589,within an hour,100%,0.0,1,0.0,Reuterstraße,Apartment,Entire home/apt,1,1.0,Real Bed,0,30,1,10,5,30,4,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,439,999,0,1,0,1,1,443,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.9260273972602739,1,9,5,8,0,68.0,62.96986301369863,High
24660615,within a few hours,100%,0.0,2,0.0,Brunnenstr. Süd,Apartment,Entire home/apt,2,1.0,Real Bed,300,39,1,0,5,1125,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,2,325,1000,482,0,0,0,1,1532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6-12 months,6-12 months,0.7972602739726027,0,3,3,6,1,79.0,62.983561643835614,High
10029891,unknown,unknown,0.0,1,1.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,5,1.0,Real Bed,100,20,2,20,2,1125,3,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1,223,427,90,5,0,1,1,1735,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2-3 years,1+ year,0.96986301369863,0,6,4,12,0,65.0,63.04109589041095,High
21535530,within a few hours,100%,1.0,2,0.0,nördliche Luisenstadt,Apartment,Entire home/apt,3,1.0,Real Bed,0,60,2,25,5,8,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,2,448,448,0,2,0,1,1,712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.5753424657534247,2,4,1,9,0,110.0,63.28767123287672,High
16450988,within a day,0-49%,0.0,1,0.0,Moabit West,Apartment,Entire home/apt,2,1.0,Real Bed,0,35,1,10,5,30,16,95-100/100,10/10,9/10,10/10,9/10,9/10,9/10,0,strict_14_with_grace_period,1,290,831,0,2,0,1,1,1455,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2-3 years,6-12 months,0.9753424657534246,1,2,4,9,2,65.0,63.397260273972606,High
26853663,within a few hours,100%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,1,1.0,Real Bed,200,20,1,0,5,1125,3,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,496,1000,268,6,0,1,1,628,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6-12 months,6-12 months,0.9068493150684932,1,5,8,8,2,70.0,63.47945205479452,High
16452627,within a few hours,100%,1.0,1,0.0,Halensee,Apartment,Entire home/apt,3,1.0,Real Bed,500,38,2,20,180,365,13,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,492,1000,227,3,0,2,1,2497,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2-3 years,2-6 months,0.8712328767123287,1,1,3,11,1,73.0,63.6,High
18219860,within a day,50-89%,0.0,2,0.0,Helmholtzplatz,Apartment,Entire home/apt,3,1.0,Real Bed,0,12,3,15,2,30,14,0-79/100,0-8/10,0-8/10,0-8/10,0-8/10,9/10,0-8/10,0,strict_14_with_grace_period,2,319,696,134,7,0,1,1,1600,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1-2 years,6-12 months,0.8301369863013699,1,3,5,8,0,77.0,63.920547945205485,High
20921259,within an hour,100%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,2,1.0,Real Bed,200,55,1,0,2,1125,32,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0,moderate,1,500,1000,408,2,0,1,1,677,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,1.0,1,5,8,8,2,64.0,64.0,High
534415,unknown,unknown,0.0,1,1.0,Wedding Zentrum,Apartment,Entire home/apt,4,1.0,Real Bed,0,40,4,10,6,14,3,0-79/100,10/10,0-8/10,10/10,10/10,9/10,9/10,0,moderate,1,0,1000,0,5,1,1,1,2594,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,1,6,3,7,2,64.0,64.0,High
5996812,unknown,unknown,0.0,1,0.0,Alt  Treptow,Apartment,Entire home/apt,4,1.0,Real Bed,100,30,4,10,6,1125,2,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1,250,1000,427,2,0,1,1,1560,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,2,0,3,6,0,64.0,64.0,High
17932235,unknown,unknown,0.0,3,0.0,Brunnenstr. Süd,Apartment,Entire home/apt,5,1.0,Real Bed,0,30,2,25,2,1125,5,0-79/100,9/10,10/10,10/10,0-8/10,9/10,0-8/10,0,moderate,3,285,285,0,2,0,1,1,1480,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,0.673972602739726,0,3,3,6,1,95.0,64.02739726027397,High
15887560,within a few hours,100%,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,2,1.0,Pull-out Sofa,0,25,1,0,4,1125,13,80-94/100,10/10,10/10,9/10,10/10,10/10,9/10,0,moderate,1,484,863,0,3,0,2,1,985,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.9178082191780822,1,5,8,8,2,70.0,64.24657534246576,High
27868396,unknown,unknown,0.0,9,0.0,Schöneberg-Nord,Apartment,Entire home/apt,4,1.0,Real Bed,0,40,2,10,1,1125,10,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,9,359,1000,131,4,0,1,1,337,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6-12 months,2-6 months,0.9315068493150684,1,4,5,11,0,69.0,64.27397260273972,High
24907176,within a few hours,50-89%,0.0,1,0.0,südliche Luisenstadt,Apartment,Entire home/apt,2,1.0,Real Bed,200,40,1,15,3,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,214,214,0,8,1,1,1,2769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.6767123287671233,0,5,7,7,0,95.0,64.28767123287672,High
16640146,a few days or more,0-49%,0.0,2,0.0,nördliche Luisenstadt,Apartment,Entire home/apt,2,1.0,Real Bed,85,45,1,20,2,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,296,1000,623,2,0,1,1,2285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1-2 years,6-12 months,0.8575342465753425,2,4,1,9,0,75.0,64.31506849315069,High
22786085,unknown,unknown,1.0,3,0.0,Schillerpromenade,Apartment,Entire home/apt,3,1.0,Real Bed,200,50,2,10,3,31,36,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,3,434,1000,326,7,0,1,1,1293,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,0.8575342465753425,0,8,2,9,0,75.0,64.31506849315069,High
24934256,within an hour,100%,1.0,3,1.0,Schöneberg-Nord,Apartment,Private room,5,1.0,Real Bed,0,39,1,20,1,8,30,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,moderate,2,377,377,0,5,0,1,1,872,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6-12 months,2-6 months,0.8054794520547945,1,4,5,11,0,80.0,64.43835616438356,High
21398402,within an hour,100%,0.0,1,1.0,Rixdorf,Apartment,Entire home/apt,3,1.0,Real Bed,200,18,1,10,3,1125,10,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,1,486,990,239,5,1,1,1,2296,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,0.9917808219178084,2,3,7,8,1,65.0,64.46575342465755,High
24449713,unknown,unknown,1.0,2,1.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,3,1.0,Real Bed,150,49,2,25,3,30,10,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,2,43,1000,36,5,0,1,1,890,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.8630136986301371,1,5,8,8,2,75.0,64.72602739726028,High
22168889,unknown,unknown,1.0,1,0.0,Reuterstraße,Apartment,Private room,2,1.0,Real Bed,0,30,2,25,4,12,17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,126,1000,493,2,0,1,1,1226,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1-2 years,2-6 months,0.9260273972602739,1,9,5,8,0,70.0,64.82191780821918,High
